,algo,family_lable,ari,fmi,homogeneity,completeness,v_measure,tp,fp,fn,tn,family_size,re_size
188,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Thermoplasma,0.2823353293413174,0.9200777744431793,0.49166314964863234,0.1479327371530255,0.22743446912551735,0.0196078431372549,0.0,0.0784313725490196,0.9019607843137255,51,1
166,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Flavobacterium,0.42578759337447225,0.9183914551600827,0.5494889745532635,0.25048345610992184,0.34410660208951227,0.038461538461538464,0.0,0.07692307692307693,0.8846153846153846,52,2
189,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Thermotoga,0.25485248665258314,0.9115695326101602,0.47017695946449123,0.1326861937192259,0.20696567967825538,0.0196078431372549,0.0,0.08823529411764706,0.8921568627450981,102,2
160,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Desulfovibrio,0.25485248665258314,0.9115695326101602,0.47017695946449123,0.1326861937192259,0.20696567967825538,0.0196078431372549,0.0,0.08823529411764706,0.8921568627450981,102,2
170,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Klebsiella,0.25485248665258314,0.9115695326101602,0.47017695946449123,0.1326861937192259,0.20696567967825538,0.0196078431372549,0.0,0.08823529411764706,0.8921568627450981,102,2
181,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Salmonella,0.32687734044686106,0.9100046418975695,0.2938327517060728,0.1418983542457077,0.19137666933144515,0.028846153846153848,0.009615384615384616,0.07692307692307693,0.8846153846153846,104,4
176,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Neisseria,0.3986226139519282,0.9074335167101755,0.24356845200542424,0.18357190568069856,0.20935659248190086,0.041044776119402986,0.026119402985074626,0.05970149253731343,0.8731343283582089,268,18
167,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Frankia,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
173,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Methylococcus,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
153,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Brevibacterium,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
14,<class 'sklearn.cluster._dbscan.DBSCAN'>,Corynebacterium,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
161,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Diplococcus,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
159,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Deinococcus,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
144,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Aeropyrum,0.23031496062992127,0.9012575683950169,0.4507535814407424,0.12010075033949029,0.18966605081342153,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
184,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Streptococcus,0.3125,0.9008650489260795,0.1633315581837165,0.12273216867115462,0.14015084379080586,0.03125,0.03125,0.0625,0.875,320,20
163,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Escherichia,0.29227581241384154,0.9007837795500936,0.1739866528424704,0.10993491018520718,0.13473585344975875,0.02843601895734597,0.023696682464454975,0.07109004739336493,0.8767772511848341,211,11
191,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Xanthomonas,0.20558762631314134,0.8970870823718041,0.12821348330016935,0.06388273219273119,0.08527630381624712,0.019230769230769232,0.019230769230769232,0.08173076923076923,0.8798076923076923,208,8
169,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Helicobacter,0.10216921647116436,0.8939206674606517,0.05653839711722464,0.021480874271598314,0.03113318487531499,0.009732360097323601,0.0170316301703163,0.09002433090024331,0.8832116788321168,411,11
155,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Chlorobium,0.10884986754986345,0.8934793337539082,0.10032311958540002,0.028311665665171255,0.0441609105135304,0.00980392156862745,0.00980392156862745,0.09803921568627451,0.8823529411764706,102,2
158,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Corynebacterium,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
165,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Fischerella,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
149,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Arthrospira,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
146,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Agrobacterium,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
145,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Agmenellum,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
42,<class 'sklearn.cluster._dbscan.DBSCAN'>,Sulfolobus,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
187,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Thermococcus,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
0,<class 'sklearn.cluster._dbscan.DBSCAN'>,Aeropyrum,-0.030688622754491017,0.8838403212710657,0.021183606185823278,0.006373772059346194,0.009799152591525005,0.0,0.0196078431372549,0.09803921568627451,0.8823529411764706,51,1
87,<class 'sklearn.ensemble._iforest.IsolationForest'>,Sphaerotilus,0.3866739900376901,0.8778536245155478,0.5030892721804947,0.2401984273146218,0.3251533748202609,0.05660377358490566,0.0,0.11320754716981132,0.8301886792452831,53,3
157,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Clostridium,-0.0375148760584774,0.8734940058566528,0.023985218397299682,0.0086615974396757,0.012727140514868713,0.0,0.025974025974025976,0.1038961038961039,0.8701298701298701,154,4
148,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Arthrobacter,-0.0375148760584774,0.8734940058566528,0.023985218397299682,0.0086615974396757,0.012727140514868713,0.0,0.025974025974025976,0.1038961038961039,0.8701298701298701,154,4
18,<class 'sklearn.cluster._dbscan.DBSCAN'>,Enterobacter,0.48514723050979375,0.8733105614616175,0.5476509550430787,0.3334001631612297,0.41447519671480704,0.09090909090909091,0.0,0.10909090909090909,0.8,55,5
12,<class 'sklearn.cluster._dbscan.DBSCAN'>,Citrobacter,0.48514723050979375,0.8733105614616175,0.5476509550430787,0.3334001631612297,0.41447519671480704,0.09090909090909091,0.0,0.10909090909090909,0.8,55,5
152,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Bifidobacterium,-0.04144995111966517,0.8670807858659687,0.02537224732261839,0.00983421156412823,0.014174447298472554,0.0,0.02912621359223301,0.10679611650485436,0.8640776699029126,103,3
179,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Pyrococcus,-0.04144995111966517,0.8670807858659687,0.02537224732261839,0.00983421156412823,0.014174447298472554,0.0,0.02912621359223301,0.10679611650485436,0.8640776699029126,103,3
186,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Sulfolobus,-0.030708661417322834,0.8661085232276111,0.025698893821255796,0.006847325363367009,0.010813464167653667,0.0,0.0196078431372549,0.11764705882352941,0.8627450980392157,51,1
164,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Eubacterium,-0.030708661417322834,0.8661085232276111,0.025698893821255796,0.006847325363367009,0.010813464167653667,0.0,0.0196078431372549,0.11764705882352941,0.8627450980392157,51,1
86,<class 'sklearn.ensemble._iforest.IsolationForest'>,Shewanella,0.16080777860882572,0.8652250534546901,0.38760917830812613,0.08610752365469332,0.14091150407680916,0.0196078431372549,0.0,0.13725490196078433,0.8431372549019608,51,1
81,<class 'sklearn.ensemble._iforest.IsolationForest'>,Nocardia,0.21881353249820434,0.8651758418654288,0.4159648443156446,0.12228901611102179,0.18901093067056585,0.02912621359223301,0.0,0.13592233009708737,0.8349514563106796,103,3
66,<class 'sklearn.ensemble._iforest.IsolationForest'>,Enterobacter,0.43268410819660946,0.8537908749850147,0.5135585606554228,0.29822596452879213,0.3773328816750393,0.09090909090909091,0.0,0.12727272727272726,0.7818181818181819,55,5
65,<class 'sklearn.ensemble._iforest.IsolationForest'>,Diplococcus,0.1364441819255759,0.8480813153836058,0.3621462226994919,0.07500088265183384,0.12426611554323588,0.0196078431372549,0.0,0.1568627450980392,0.8235294117647058,51,1
77,<class 'sklearn.ensemble._iforest.IsolationForest'>,Methylococcus,0.1364441819255759,0.8480813153836058,0.3621462226994919,0.07500088265183384,0.12426611554323588,0.0196078431372549,0.0,0.1568627450980392,0.8235294117647058,51,1
175,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Mycoplasma,-0.05272274548013424,0.8478815545719766,0.029533560624185776,0.013462814867927575,0.01849480820294072,0.0,0.038461538461538464,0.11538461538461539,0.8461538461538461,52,2
151,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Bacteroides,-0.05272274548013424,0.8478815545719766,0.029533560624185776,0.013462814867927575,0.01849480820294072,0.0,0.038461538461538464,0.11538461538461539,0.8461538461538461,52,2
89,<class 'sklearn.ensemble._iforest.IsolationForest'>,Streptomyces,0.25528114917806116,0.845695243067082,0.42129786020312304,0.15454026814682878,0.2261312027810298,0.044585987261146494,0.0,0.15286624203821655,0.802547770700637,157,7
154,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Chlorella,0.09692554636374862,0.8455684913311489,0.02338511480278485,0.017701603778546272,0.020150260271347444,0.018518518518518517,0.05555555555555555,0.09259259259259259,0.8333333333333334,54,4
178,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Pseudomonas,0.09692554636374862,0.8455684913311489,0.02338511480278485,0.017701603778546272,0.020150260271347444,0.018518518518518517,0.05555555555555555,0.09259259259259259,0.8333333333333334,54,4
73,<class 'sklearn.ensemble._iforest.IsolationForest'>,Helicobacter,0.11974701422778451,0.8416706033296982,0.16350635854472592,0.04310229294554474,0.06822075371597806,0.019464720194647202,0.0072992700729927005,0.15815085158150852,0.8150851581508516,411,11
64,<class 'sklearn.ensemble._iforest.IsolationForest'>,Desulfovibrio,0.1266445973125107,0.8415492257721544,0.3505205960463508,0.07036208825123418,0.11719826941348015,0.0196078431372549,0.0,0.16666666666666666,0.8137254901960784,102,2
94,<class 'sklearn.ensemble._iforest.IsolationForest'>,Thermus,0.19559046482433606,0.8396008540874151,0.387378742442079,0.11501056330559203,0.1773630404595128,0.033816425120772944,0.0,0.1642512077294686,0.8019323671497585,207,7
10,<class 'sklearn.cluster._dbscan.DBSCAN'>,Chlorella,0.2882136678200692,0.8392935401022902,0.2368660969111213,0.13052893566227938,0.16830864210506166,0.05555555555555555,0.018518518518518517,0.12962962962962962,0.7962962962962963,54,4
95,<class 'sklearn.ensemble._iforest.IsolationForest'>,Xanthomonas,0.16673265129444673,0.839082654569781,0.19054738805196342,0.06533521657839937,0.09730598830512373,0.028846153846153848,0.009615384615384616,0.15384615384615385,0.8076923076923077,208,8
61,<class 'sklearn.ensemble._iforest.IsolationForest'>,Clostridium,0.07272569372507105,0.8386324908196792,0.06454078573666694,0.01712301116946717,0.027065422792559975,0.012987012987012988,0.012987012987012988,0.15584415584415584,0.8181818181818182,154,4
80,<class 'sklearn.ensemble._iforest.IsolationForest'>,Neisseria,0.23473947301602238,0.8368160746227363,0.17383567787748905,0.09106910896046039,0.11952264418328462,0.04477611940298507,0.022388059701492536,0.13432835820895522,0.7985074626865671,268,18
60,<class 'sklearn.ensemble._iforest.IsolationForest'>,Citrobacter,0.38578311662596526,0.8348210990982834,0.48304223678623703,0.2690894500871971,0.3456351384583295,0.09090909090909091,0.0,0.14545454545454545,0.7636363636363637,55,5
22,<class 'sklearn.cluster._dbscan.DBSCAN'>,Flavobacterium,0.19871772851195924,0.8274305664794127,0.38475973605640007,0.12156279062218335,0.18475364918441453,0.038461538461538464,0.0,0.17307692307692307,0.7884615384615384,52,2
93,<class 'sklearn.ensemble._iforest.IsolationForest'>,Thermotoga,0.10849010788494862,0.8255683059671922,0.3290944810956866,0.06246549736168549,0.10500077419360594,0.0196078431372549,0.0,0.18627450980392157,0.7941176470588235,102,2
74,<class 'sklearn.ensemble._iforest.IsolationForest'>,Klebsiella,0.10054557302203161,0.817831943928969,0.3191738423312055,0.05907845268009472,0.09970221986531402,0.0196078431372549,0.0,0.19607843137254902,0.7843137254901961,102,2
91,<class 'sklearn.ensemble._iforest.IsolationForest'>,Thermococcus,-0.02923803898405198,0.8166002316854517,0.03988002426815938,0.008259197066844632,0.013684350113148636,0.0,0.0196078431372549,0.17647058823529413,0.803921568627451,51,1
53,<class 'sklearn.ensemble._iforest.IsolationForest'>,Arthrospira,0.09987085665088248,0.8157229223856225,0.3191738423312118,0.05907845268009641,0.09970221986531673,0.0196078431372549,0.0,0.19607843137254902,0.7843137254901961,51,1
71,<class 'sklearn.ensemble._iforest.IsolationForest'>,Frankia,0.09987085665088248,0.8157229223856225,0.3191738423312118,0.05907845268009641,0.09970221986531673,0.0196078431372549,0.0,0.19607843137254902,0.7843137254901961,51,1
147,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Anabaena,-0.07976293369551797,0.8152190738955344,0.034412660271568175,0.026049018028360408,0.02965236933619754,0.0,0.07407407407407407,0.1111111111111111,0.8148148148148148,54,4
171,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Lactococcus,-0.08304049420258265,0.8112639652899177,0.03305265142814905,0.03097372536331339,0.03197943719974265,0.0,0.09090909090909091,0.1,0.8090909090909091,110,10
70,<class 'sklearn.ensemble._iforest.IsolationForest'>,Flavobacterium,0.1725797824924229,0.8110537389132709,0.3622049520856421,0.10930676253002375,0.16793411258973837,0.038461538461538464,0.0,0.19230769230769232,0.7692307692307693,52,2
47,<class 'sklearn.cluster._dbscan.DBSCAN'>,Xanthomonas,0.196557044980663,0.8064460315902466,0.37966784432004447,0.08229767743589182,0.13527321981028295,0.019230769230769232,0.019230769230769232,0.1201923076923077,0.8413461538461539,208,8
78,<class 'sklearn.ensemble._iforest.IsolationForest'>,Moraxella,0.2708786882208532,0.8025330374502632,0.412589565952766,0.19037007831954833,0.26053056363017024,0.07407407407407407,0.0,0.18518518518518517,0.7407407407407407,54,4
52,<class 'sklearn.ensemble._iforest.IsolationForest'>,Arthrobacter,0.08011448916192537,0.8021309786996907,0.13679199290838914,0.030743757619945508,0.050204208487591565,0.01948051948051948,0.006493506493506494,0.2077922077922078,0.7662337662337663,154,4
90,<class 'sklearn.ensemble._iforest.IsolationForest'>,Sulfolobus,-0.02841429880843263,0.8014526153676969,0.04483591126959422,0.008743003913873719,0.014632642201502092,0.0,0.0196078431372549,0.19607843137254902,0.7843137254901961,51,1
150,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Bacillus,-0.07093878307065,0.801070215347033,0.018386741113376043,0.01886805870805866,0.018624290692199716,0.0019880715705765406,0.10337972166998012,0.09940357852882704,0.7952286282306164,503,53
54,<class 'sklearn.ensemble._iforest.IsolationForest'>,Bacillus,0.06572234336652932,0.8006385297815325,0.010342621688172416,0.008710644279841367,0.009456740760128474,0.02385685884691849,0.08151093439363817,0.11332007952286283,0.7813121272365805,503,53
172,<class 'sklearn.covariance._elliptic_envelope.EllipticEnvelope'>,Methanocaldococcus,-0.08761576175776285,0.8006263333730135,0.03624737285782633,0.032042727608605194,0.03401560949765492,0.0,0.09090909090909091,0.10909090909090909,0.8,55,5
1,<class 'sklearn.cluster._dbscan.DBSCAN'>,Agmenellum,0.08579809337570277,0.8005864881025361,0.3006782061690191,0.0531862715976349,0.09038461751077799,0.0196078431372549,0.0,0.21568627450980393,0.7647058823529411,51,1
92,<class 'sklearn.ensemble._iforest.IsolationForest'>,Thermoplasma,0.08579809337570277,0.8005864881025361,0.3006782061690191,0.0531862715976349,0.09038461751077799,0.0196078431372549,0.0,0.21568627450980393,0.7647058823529411,51,1
83,<class 'sklearn.ensemble._iforest.IsolationForest'>,Pyrococcus,0.12098542150855694,0.8003026382300061,0.32372684896302184,0.07692640594417868,0.12431269529622226,0.02912621359223301,0.0,0.21359223300970873,0.7572815533980582,103,3
72,<class 'sklearn.ensemble._iforest.IsolationForest'>,Haemophilus,0.108603066439523,0.7998265107917617,0.044190935257245954,0.024352137432371312,0.03140051026082722,0.030864197530864196,0.043209876543209874,0.15432098765432098,0.7716049382716049,162,12
56,<class 'sklearn.ensemble._iforest.IsolationForest'>,Bifidobacterium,-0.039316636343694755,0.7948236495621211,0.04854145793495789,0.01298707672867092,0.02049168380717194,0.0,0.02912621359223301,0.1941747572815534,0.7766990291262136,103,3
88,<class 'sklearn.ensemble._iforest.IsolationForest'>,Streptococcus,-0.009955761109993968,0.7919048745172027,0.0004954710831967139,0.0002524524430993002,0.0003344804142143313,0.009375,0.053125,0.1625,0.775,320,20
82,<class 'sklearn.ensemble._iforest.IsolationForest'>,Pseudomonas,0.12534518383744928,0.790088074845028,0.0669356294576737,0.034964775293402084,0.04593483703675432,0.037037037037037035,0.037037037037037035,0.16666666666666666,0.7592592592592593,54,4
58,<class 'sklearn.ensemble._iforest.IsolationForest'>,Chlorella,0.19008690678610018,0.78752281060198,0.17777642280388187,0.08505070724032045,0.11505669515610126,0.05555555555555555,0.018518518518518517,0.18518518518518517,0.7407407407407407,54,4
69,<class 'sklearn.ensemble._iforest.IsolationForest'>,Fischerella,-0.02746448557899268,0.7870490257199462,0.04991572095310864,0.009239302120694964,0.015592468821546548,0.0,0.0196078431372549,0.21568627450980393,0.7647058823529411,51,1
84,<class 'sklearn.ensemble._iforest.IsolationForest'>,Rhodobacter,0.07373486494877367,0.7861995275653009,0.28372762067795226,0.04823735533003574,0.08245610859417078,0.0196078431372549,0.0,0.23529411764705882,0.7450980392156863,51,1
62,<class 'sklearn.ensemble._iforest.IsolationForest'>,Corynebacterium,0.07373486494877367,0.7861995275653009,0.28372762067795226,0.04823735533003574,0.08245610859417078,0.0196078431372549,0.0,0.23529411764705882,0.7450980392156863,51,1
49,<class 'sklearn.ensemble._iforest.IsolationForest'>,Agmenellum,0.07373486494877367,0.7861995275653009,0.28372762067795226,0.04823735533003574,0.08245610859417078,0.0196078431372549,0.0,0.23529411764705882,0.7450980392156863,51,1
68,<class 'sklearn.ensemble._iforest.IsolationForest'>,Eubacterium,0.07373486494877367,0.7861995275653009,0.28372762067795226,0.04823735533003574,0.08245610859417078,0.0196078431372549,0.0,0.23529411764705882,0.7450980392156863,51,1
23,<class 'sklearn.cluster._dbscan.DBSCAN'>,Frankia,0.10302450511443079,0.7808970907306446,0.6120359227353195,0.0837406476100007,0.14732397357100724,0.0196078431372549,0.0,0.0392156862745098,0.9411764705882353,51,1
55,<class 'sklearn.ensemble._iforest.IsolationForest'>,Bacteroides,0.13005445360509107,0.7804323062703838,0.3226998307586119,0.09031484659197692,0.14113099271521276,0.038461538461538464,0.0,0.23076923076923078,0.7307692307692307,52,2
85,<class 'sklearn.ensemble._iforest.IsolationForest'>,Salmonella,0.1222732062696549,0.7759687201841287,0.31377892652806116,0.08642813826921789,0.1355264853291436,0.038461538461538464,0.0,0.2403846153846154,0.7211538461538461,104,4
34,<class 'sklearn.cluster._dbscan.DBSCAN'>,Pseudomonas,0.10498570407433881,0.7741704957902397,0.05690690909825109,0.028367397129162614,0.03786136671644444,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.7407407407407407,54,4
76,<class 'sklearn.ensemble._iforest.IsolationForest'>,Methanocaldococcus,0.09638085354780127,0.7734779432100835,0.03505825917668437,0.021342844784660014,0.02653291980033512,0.03636363636363636,0.05454545454545454,0.16363636363636364,0.7454545454545455,55,5
48,<class 'sklearn.ensemble._iforest.IsolationForest'>,Aeropyrum,-0.026399413346370082,0.7734309162699123,0.05512581036683671,0.009751076938919133,0.0165709558682727,0.0,0.0196078431372549,0.23529411764705882,0.7450980392156863,51,1
50,<class 'sklearn.ensemble._iforest.IsolationForest'>,Agrobacterium,-0.026399413346370082,0.7734309162699123,0.05512581036683671,0.009751076938919133,0.0165709558682727,0.0,0.0196078431372549,0.23529411764705882,0.7450980392156863,51,1
21,<class 'sklearn.cluster._dbscan.DBSCAN'>,Fischerella,-0.030554876558298704,0.7724251543501854,0.04991572095310778,0.007268431867307239,0.012689145469884784,0.0,0.0196078431372549,0.0784313725490196,0.9019607843137255,51,1
59,<class 'sklearn.ensemble._iforest.IsolationForest'>,Chlorobium,0.018520780057736278,0.7629906142177129,0.023619202597489817,0.0038786658693917143,0.0066631342780236425,0.00980392156862745,0.00980392156862745,0.2647058823529412,0.7156862745098039,102,2
67,<class 'sklearn.ensemble._iforest.IsolationForest'>,Escherichia,0.11064982475079813,0.7598639722466453,0.16333947826691542,0.055614420604806494,0.08297664935419055,0.04265402843601896,0.009478672985781991,0.24644549763033174,0.7014218009478673,211,11
15,<class 'sklearn.cluster._dbscan.DBSCAN'>,Deinococcus,0.05413533834586466,0.759842446970217,0.253559020576412,0.04039422015840193,0.06968672211069328,0.0196078431372549,0.0,0.27450980392156865,0.7058823529411765,51,1
57,<class 'sklearn.ensemble._iforest.IsolationForest'>,Brevibacterium,0.038901601830663615,0.7369918385607233,0.22729774050744764,0.03446312714887227,0.05985150493957278,0.0196078431372549,0.0,0.3137254901960784,0.6666666666666666,51,1
27,<class 'sklearn.cluster._dbscan.DBSCAN'>,Lactococcus,-0.05464039642061441,0.7287869896091596,0.019770989592930634,0.00991279231116835,0.013204901872286626,0.00909090909090909,0.08181818181818182,0.14545454545454545,0.7636363636363637,110,10
63,<class 'sklearn.ensemble._iforest.IsolationForest'>,Deinococcus,0.03249310752264671,0.7269867224556095,0.2153395905102777,0.03200963072071838,0.055734485335997695,0.0196078431372549,0.0,0.3333333333333333,0.6470588235294118,51,1
75,<class 'sklearn.ensemble._iforest.IsolationForest'>,Lactococcus,-0.08894849129619391,0.7218106017829736,0.0738536246323835,0.043878094914357686,0.05504984321752848,0.0,0.09090909090909091,0.20909090909090908,0.7,110,10
79,<class 'sklearn.ensemble._iforest.IsolationForest'>,Mycoplasma,0.016945562380851514,0.7193548703941065,0.0157005466749602,0.00405007682620113,0.006439130414612635,0.019230769230769232,0.019230769230769232,0.3076923076923077,0.6538461538461539,52,2
19,<class 'sklearn.cluster._dbscan.DBSCAN'>,Escherichia,0.10645527860634511,0.7070521745911096,0.2874215936196954,0.059075366775142316,0.09800683990318998,0.02843601895734597,0.023696682464454975,0.16113744075829384,0.7867298578199052,211,11
51,<class 'sklearn.ensemble._iforest.IsolationForest'>,Anabaena,-0.015596113238296344,0.6984356212895007,0.001605267657666283,0.0006975132560034295,0.0009724724258474599,0.018518518518518517,0.05555555555555555,0.2777777777777778,0.6481481481481481,54,4
